"","Type","Degree","Betweenness","Closeness"
"28926","Total Data",4,0,NA
"28927","Total Data",3,0,NA
"28928","Total Data",46,2602.49699594575,NA
"28929","Total Data",15,835,NA
"28930","Total Data",77,7575.10586306431,NA
"28931","Total Data",48,18289.8760014837,NA
"28932","Total Data",16,1283.52552316006,NA
"28933","Total Data",3,0,NA
"28934","Total Data",67,2385.78337110264,NA
"28935","Total Data",4,0,NA
"28936","Total Data",4,0,NA
"28937","Total Data",3,0,NA
"28938","Total Data",3,0,NA
"28939","Total Data",3,0,NA
"28940","Total Data",35,1930.46415615218,NA
"28941","Total Data",40,2273,NA
"28942","Total Data",3,0,NA
"28943","Total Data",2,0,NA
"28944","Total Data",3,0,NA
"28945","Total Data",3,0,NA
"28946","Total Data",3,0,NA
"28947","Total Data",3,0,NA
"28948","Total Data",1,0,NA
"28949","Total Data",1,0,NA
"28950","Total Data",1,0,NA
"28951","Total Data",1,0,NA
"28952","Total Data",1,0,NA
"28953","Total Data",79,60002.6915186209,NA
"28954","Total Data",29,18807.1198733627,NA
"28955","Total Data",12,984,NA
"28956","Total Data",2,0,NA
"28957","Total Data",14,1312.0794050558,NA
"28958","Total Data",5,165,NA
"28959","Total Data",7,2259.54447813712,NA
"28960","Total Data",24,1155,NA
"28961","Total Data",16,1320,NA
"28962","Total Data",48,16534.735467408,NA
"28963","Total Data",19,1634,NA
"28964","Total Data",6,0,NA
"28965","Total Data",23,411.505882352941,NA
"28966","Total Data",17,5017.71200867931,NA
"28967","Total Data",3,0,NA
"28968","Total Data",18,3872.43785266332,NA
"28969","Total Data",21,3604.25582269897,NA
"28970","Total Data",41,3459.02042928454,NA
"28971","Total Data",2,0,NA
"28972","Total Data",61,664.228985507246,NA
"28973","Total Data",2,0,NA
"28974","Total Data",1,0,NA
"28975","Total Data",3,0,NA
"28976","Total Data",1,0,NA
"28977","Total Data",24,3583.07692307692,NA
"28978","Total Data",1,0,NA
"28979","Total Data",1,0,NA
"28980","Total Data",18,235,NA
"28981","Total Data",2,0,NA
"28982","Total Data",3,0,NA
"28983","Total Data",27,984,NA
"28984","Total Data",7,0,NA
"28985","Total Data",66,56422.7221082458,NA
"28986","Total Data",3,0,NA
"28987","Total Data",3,0,NA
"28988","Total Data",3,0,NA
"28989","Total Data",1,0,NA
"28990","Total Data",2,0,NA
"28991","Total Data",1,0,NA
"28992","Total Data",2,1,NA
"28993","Total Data",1,0,NA
"28994","Total Data",1,0,NA
"28995","Total Data",2,0,NA
"28996","Total Data",1,0,NA
"28997","Total Data",1,0,NA
"28998","Total Data",2,0,NA
"28999","Total Data",1,0,NA
"29000","Total Data",1,0,NA
"29001","Total Data",1,0,NA
"29002","Total Data",1,0,NA
"29003","Total Data",1,0,NA
"29004","Total Data",1,0,NA
"29005","Total Data",3,0,NA
"29006","Total Data",1,0,NA
"29007","Total Data",1,0,NA
"29008","Total Data",4,4,NA
"29009","Total Data",2,0,NA
"29010","Total Data",1,0,NA
"29011","Total Data",1,0,NA
"29012","Total Data",1,0,NA
"29013","Total Data",1,0,NA
"29014","Total Data",1,0,NA
"29015","Total Data",1,0,NA
"29016","Total Data",1,0,NA
"29017","Total Data",1,0,NA
"29018","Total Data",1,0,NA
"29019","Total Data",3,2,NA
"29020","Total Data",2,0,NA
"29021","Total Data",1,0,NA
"29022","Total Data",1,0,NA
"29023","Total Data",1,0,NA
"29024","Total Data",1,0,NA
"29025","Total Data",1,0,NA
"29026","Total Data",2,0,NA
"29027","Total Data",1,0,NA
"29028","Total Data",3,0,NA
"29029","Total Data",1,0,NA
"29030","Total Data",1,0,NA
"29031","Total Data",1,0,NA
"29032","Total Data",1,0,NA
"29033","Total Data",1,0,NA
"29034","Total Data",1,0,NA
"29035","Total Data",1,0,NA
"29036","Total Data",3,2,NA
"29037","Total Data",1,0,NA
"29038","Total Data",1,0,NA
"29039","Total Data",1,0,NA
"29040","Total Data",1,0,NA
"29041","Total Data",1,0,NA
"29042","Total Data",1,0,NA
"29043","Total Data",1,0,NA
"29044","Total Data",1,0,NA
"29045","Total Data",1,0,NA
"29046","Total Data",1,0,NA
"29047","Total Data",2,0,NA
"29048","Total Data",1,0,NA
"29049","Total Data",1,0,NA
"29050","Total Data",2,1,NA
"29051","Total Data",1,0,NA
"29052","Total Data",1,0,NA
"29053","Total Data",1,0,NA
"29054","Total Data",3,2,NA
"29055","Total Data",1,0,NA
"29056","Total Data",1,0,NA
"29057","Total Data",1,0,NA
"29058","Total Data",1,0,NA
"29059","Total Data",2,0,NA
"29060","Total Data",1,0,NA
"29061","Total Data",1,0,NA
"29062","Total Data",2,0,NA
"29063","Total Data",2,1,NA
"29064","Total Data",2,0,NA
"29065","Total Data",1,0,NA
"29066","Total Data",1,0,NA
"29067","Total Data",1,0,NA
"29068","Total Data",3,0,NA
"29069","Total Data",2,0,NA
"29070","Total Data",1,0,NA
"29071","Total Data",1,0,NA
"29072","Total Data",1,0,NA
"29073","Total Data",1,0,NA
"29074","Total Data",2,0,NA
"29075","Total Data",2,0.5,NA
"29076","Total Data",2,0.5,NA
"29077","Total Data",4,2,NA
"29078","Total Data",1,0,NA
"29079","Total Data",1,0,NA
"29080","Total Data",3,1,NA
"29081","Total Data",2,0,NA
"29082","Total Data",2,0,NA
"29083","Total Data",1,0,NA
"29084","Total Data",1,0,NA
"29085","Total Data",1,0,NA
"29086","Total Data",1,0,NA
"29087","Total Data",2,0,NA
"29088","Total Data",1,0,NA
"29089","Total Data",1,0,NA
"29090","Total Data",3,0,NA
"29091","Total Data",1,0,NA
"29092","Total Data",1,0,NA
"29093","Total Data",1,0,NA
"29094","Total Data",1,0,NA
"29095","Total Data",2,0,NA
"29096","Total Data",1,0,NA
"29097","Total Data",2,0,NA
"29098","Total Data",1,0,NA
"29099","Total Data",1,0,NA
"29100","Total Data",1,0,NA
"29101","Total Data",1,0,NA
"29102","Total Data",4,0,NA
"29103","Total Data",1,0,NA
"29104","Total Data",1,0,NA
"29105","Total Data",1,0,NA
"29106","Total Data",1,0,NA
"29107","Total Data",1,0,NA
"29108","Total Data",5,5,NA
"29109","Total Data",3,0,NA
"29110","Total Data",2,0,NA
"29111","Total Data",1,0,NA
"29112","Total Data",1,0,NA
"29113","Total Data",1,0,NA
"29114","Total Data",1,0,NA
"29115","Total Data",1,0,NA
"29116","Total Data",1,0,NA
"29117","Total Data",1,0,NA
"29118","Total Data",1,0,NA
"29119","Total Data",1,0,NA
"29120","Total Data",1,0,NA
"29121","Total Data",4,3,NA
"29122","Total Data",2,0,NA
"29123","Total Data",2,0,NA
"29124","Total Data",2,0,NA
"29125","Total Data",2,0,NA
"29126","Total Data",1,0,NA
"29127","Total Data",2,0,NA
"29128","Total Data",1,0,NA
"29129","Total Data",2,1,NA
"29130","Total Data",1,0,NA
"29131","Total Data",2,0,NA
"29132","Total Data",4,0,NA
"29133","Total Data",1,0,NA
"29134","Total Data",1,0,NA
"29135","Total Data",1,0,NA
"29136","Total Data",1,0,NA
"29137","Total Data",2,0,NA
"29138","Total Data",1,0,NA
"29139","Total Data",1,0,NA
"29140","Total Data",3,0,NA
"29141","Total Data",1,0,NA
"29142","Total Data",1,0,NA
"29143","Total Data",1,0,NA
"29144","Total Data",2,0,NA
"29145","Total Data",3,0,NA
"29146","Total Data",1,0,NA
"29147","Total Data",1,0,NA
"29148","Total Data",1,0,NA
"29149","Total Data",1,0,NA
"29150","Total Data",1,0,NA
"29151","Total Data",5,0,NA
"29152","Total Data",2,0,NA
"29153","Total Data",2,0,NA
"29154","Total Data",1,0,NA
"29155","Total Data",1,0,NA
"29156","Total Data",1,0,NA
"29157","Total Data",2,0,NA
"29158","Total Data",1,0,NA
"29159","Total Data",3,2,NA
"29160","Total Data",1,0,NA
"29161","Total Data",1,0,NA
"29162","Total Data",1,0,NA
"29163","Total Data",1,0,NA
"29164","Total Data",1,0,NA
"29165","Total Data",1,0,NA
"29166","Total Data",1,0,NA
"29167","Total Data",1,0,NA
"29168","Total Data",3,0,NA
"29169","Total Data",1,0,NA
"29170","Total Data",1,0,NA
"29171","Total Data",1,0,NA
"29172","Total Data",1,0,NA
"29173","Total Data",2,0,NA
"29174","Total Data",1,0,NA
"29175","Total Data",1,0,NA
"29176","Total Data",1,0,NA
"29177","Total Data",1,0,NA
"29178","Total Data",2,1,NA
"29179","Total Data",1,0,NA
"29180","Total Data",2,0,NA
"29181","Total Data",1,0,NA
"29182","Total Data",1,0,NA
"29183","Total Data",2,0,NA
"29184","Total Data",1,0,NA
"29185","Total Data",1,0,NA
"29186","Total Data",2,0,NA
"29187","Total Data",1,0,NA
"29188","Total Data",2,1,NA
"29189","Total Data",4,5,NA
"29190","Total Data",1,0,NA
"29191","Total Data",4,6,NA
"29192","Total Data",2,0,NA
"29193","Total Data",2,0,NA
"29194","Total Data",1,0,NA
"29195","Total Data",1,0,NA
"29196","Total Data",1,0,NA
"29197","Total Data",1,0,NA
"29198","Total Data",1,0,NA
"29199","Total Data",1,0,NA
"29200","Total Data",2,0,NA
"29201","Total Data",1,0,NA
"29202","Total Data",1,0,NA
"29203","Total Data",1,0,NA
"29204","Total Data",1,0,NA
"29205","Total Data",2,0,NA
"29206","Total Data",1,0,NA
"29207","Total Data",1,0,NA
"29208","Total Data",1,0,NA
"29209","Total Data",1,0,NA
"29210","Total Data",1,0,NA
"29211","Total Data",1,0,NA
"29212","Total Data",1,0,NA
"29213","Total Data",3,0,NA
"29214","Total Data",2,1,NA
"29215","Total Data",1,0,NA
"29216","Total Data",21,0,NA
"29217","Total Data",1,0,NA
"29218","Total Data",1,0,NA
"29219","Total Data",1,0,NA
"29220","Total Data",1,0,NA
"29221","Total Data",1,0,NA
"29222","Total Data",1,0,NA
"29223","Total Data",1,0,NA
"29224","Total Data",1,0,NA
"29225","Total Data",1,0,NA
"29226","Total Data",1,0,NA
"29227","Total Data",1,0,NA
"29228","Total Data",2,0,NA
"29229","Total Data",1,0,NA
"29230","Total Data",1,0,NA
"29231","Total Data",1,0,NA
"29232","Total Data",1,0,NA
"29233","Total Data",1,0,NA
"29234","Total Data",2,0,NA
"29235","Total Data",1,0,NA
"29236","Total Data",4,4,NA
"29237","Total Data",11,28,NA
"29238","Total Data",1,0,NA
"29239","Total Data",1,0,NA
"29240","Total Data",1,0,NA
"29241","Total Data",2,0,NA
"29242","Total Data",2,0,NA
"29243","Total Data",1,0,NA
"29244","Total Data",4,0,NA
"29245","Total Data",1,0,NA
"29246","Total Data",1,0,NA
"29247","Total Data",2,0,NA
"29248","Total Data",1,0,NA
"29249","Total Data",1,0,NA
"29250","Total Data",1,0,NA
"29251","Total Data",1,0,NA
"29252","Total Data",2,0,NA
"29253","Total Data",1,0,NA
"29254","Total Data",2,0,NA
"29255","Total Data",2,0,NA
"29256","Total Data",4,3,NA
"29257","Total Data",2,0,NA
"29258","Total Data",1,0,NA
"29259","Total Data",1,0,NA
"29260","Total Data",1,0,NA
"29261","Total Data",2,0,NA
"29262","Total Data",1,0,NA
"29263","Total Data",1,0,NA
"29264","Total Data",1,0,NA
"29265","Total Data",1,0,NA
"29266","Total Data",2,0,NA
"29267","Total Data",1,0,NA
"29268","Total Data",2,0,NA
"29269","Total Data",1,0,NA
"29270","Total Data",1,0,NA
"29271","Total Data",1,0,NA
"29272","Total Data",1,0,NA
"29273","Total Data",2,0,NA
"29274","Total Data",1,0,NA
"29275","Total Data",1,0,NA
"29276","Total Data",4,0,NA
"29277","Total Data",1,0,NA
"29278","Total Data",1,0,NA
"29279","Total Data",2,1,NA
"29280","Total Data",7,6,NA
"29281","Total Data",2,1,NA
"29282","Total Data",1,0,NA
"29283","Total Data",1,0,NA
"29284","Total Data",1,0,NA
"29285","Total Data",3,3,NA
"29286","Total Data",1,0,NA
"29287","Total Data",8,16,NA
"29288","Total Data",1,0,NA
"29289","Total Data",1,0,NA
"29290","Total Data",1,0,NA
"29291","Total Data",1,0,NA
"29292","Total Data",1,0,NA
"29293","Total Data",2,0,NA
"29294","Total Data",1,0,NA
"29295","Total Data",1,0,NA
"29296","Total Data",1,0,NA
"29297","Total Data",1,0,NA
"29298","Total Data",2,0,NA
"29299","Total Data",1,0,NA
"29300","Total Data",1,0,NA
"29301","Total Data",1,0,NA
"29302","Total Data",2,0,NA
"29303","Total Data",3,3,NA
"29304","Total Data",1,0,NA
"29305","Total Data",1,0,NA
"29306","Total Data",1,0,NA
"29307","Total Data",1,0,NA
"29308","Total Data",1,0,NA
"29309","Total Data",1,0,NA
"29310","Total Data",1,0,NA
"29311","Total Data",1,0,NA
"29312","Total Data",1,0,NA
"29313","Total Data",1,0,NA
"29314","Total Data",1,0,NA
"29315","Total Data",2,0,NA
"29316","Total Data",2,0,NA
"29317","Total Data",1,0,NA
"29318","Total Data",2,1,NA
"29319","Total Data",1,0,NA
"29320","Total Data",1,0,NA
"29321","Total Data",1,0,NA
"29322","Total Data",1,0,NA
"29323","Total Data",1,0,NA
"29324","Total Data",1,0,NA
"29325","Total Data",2,0,NA
"29326","Total Data",1,0,NA
"29327","Total Data",1,0,NA
"29328","Total Data",2,0,NA
"29329","Total Data",1,0,NA
"29330","Total Data",1,0,NA
"29331","Total Data",1,0,NA
"29332","Total Data",1,0,NA
"29333","Total Data",1,0,NA
"29334","Total Data",1,0,NA
"29335","Total Data",1,0,NA
"29336","Total Data",1,0,NA
"29337","Total Data",2,0,NA
"29338","Total Data",1,0,NA
"29339","Total Data",2,0,NA
"29340","Total Data",2,0,NA
"29341","Total Data",1,0,NA
"29342","Total Data",1,0,NA
"29343","Total Data",1,0,NA
"29344","Total Data",1,0,NA
"29345","Total Data",1,0,NA
"29346","Total Data",2,0,NA
"29347","Total Data",1,0,NA
"29348","Total Data",2,0,NA
"29349","Total Data",1,0,NA
"29350","Total Data",1,0,NA
"29351","Total Data",2,0,NA
"29352","Total Data",1,0,NA
"29353","Total Data",1,0,NA
"29354","Total Data",1,0,NA
"29355","Total Data",1,0,NA
"29356","Total Data",1,0,NA
"29357","Total Data",1,0,NA
"29358","Total Data",1,0,NA
"29359","Total Data",1,0,NA
"29360","Total Data",5,20,NA
"29361","Total Data",3,0,NA
"29362","Total Data",1,0,NA
"29363","Total Data",1,0,NA
"29364","Total Data",1,0,NA
"29365","Total Data",1,0,NA
"29366","Total Data",1,0,NA
"29367","Total Data",2,0,NA
"29368","Total Data",1,0,NA
"29369","Total Data",1,0,NA
"29370","Total Data",1,0,NA
"29371","Total Data",1,0,NA
"29372","Total Data",1,0,NA
"29373","Total Data",1,0,NA
"29374","Total Data",2,0,NA
"29375","Total Data",1,0,NA
"29376","Total Data",1,0,NA
"29377","Total Data",1,0,NA
"29378","Total Data",1,0,NA
"29379","Total Data",2,0,NA
"29380","Total Data",2,0,NA
"29381","Total Data",3,2,NA
"29382","Total Data",1,0,NA
"29383","Total Data",1,0,NA
"29384","Total Data",1,0,NA
"29385","Total Data",2,0,NA
"29386","Total Data",1,0,NA
"29387","Total Data",1,0,NA
"29388","Total Data",1,0,NA
"29389","Total Data",1,0,NA
"29390","Total Data",1,0,NA
"29391","Total Data",1,0,NA
"29392","Total Data",1,0,NA
"29393","Total Data",1,0,NA
"29394","Total Data",1,0,NA
"29395","Total Data",1,0,NA
"29396","Total Data",1,0,NA
"29397","Total Data",2,0,NA
"29398","Total Data",1,0,NA
"29399","Total Data",2,1,NA
"29400","Total Data",1,0,NA
"29401","Total Data",1,0,NA
"29402","Total Data",1,0,NA
"29403","Total Data",1,0,NA
"29404","Total Data",1,0,NA
"29405","Total Data",2,0,NA
"29406","Total Data",1,0,NA
"29407","Total Data",1,0,NA
"29408","Total Data",2,0,NA
"29409","Total Data",1,0,NA
"29410","Total Data",1,0,NA
"29411","Total Data",1,0,NA
"29412","Total Data",1,0,NA
"29413","Total Data",2,0,NA
"29414","Total Data",1,0,NA
"29415","Total Data",1,0,NA
"29416","Total Data",1,0,NA
"29417","Total Data",1,0,NA
"29418","Total Data",2,0,NA
"29419","Total Data",1,0,NA
"29420","Total Data",5,14,NA
"29421","Total Data",2,0,NA
"29422","Total Data",1,0,NA
"29423","Total Data",1,0,NA
"29424","Total Data",1,0,NA
"29425","Total Data",1,0,NA
"29426","Total Data",1,0,NA
"29427","Total Data",1,0,NA
"29428","Total Data",3,0,NA
"29429","Total Data",1,0,NA
"29430","Total Data",1,0,NA
"29431","Total Data",1,0,NA
"29432","Total Data",1,0,NA
"29433","Total Data",2,0,NA
"29434","Total Data",2,0,NA
"29435","Total Data",1,0,NA
"29436","Total Data",2,0,NA
"29437","Total Data",1,0,NA
"29438","Total Data",1,0,NA
"29439","Total Data",1,0,NA
"29440","Total Data",1,0,NA
"29441","Total Data",2,0,NA
"29442","Total Data",1,0,NA
"29443","Total Data",1,0,NA
"29444","Total Data",1,0,NA
"29445","Total Data",1,0,NA
"29446","Total Data",1,0,NA
"29447","Total Data",3,0,NA
"29448","Total Data",1,0,NA
"29449","Total Data",1,0,NA
"29450","Total Data",1,0,NA
"29451","Total Data",1,0,NA
"29452","Total Data",1,0,NA
"29453","Total Data",1,0,NA
"29454","Total Data",2,0,NA
"29455","Total Data",2,0,NA
"29456","Total Data",1,0,NA
"29457","Total Data",1,0,NA
"29458","Total Data",2,0,NA
"29459","Total Data",1,0,NA
"29460","Total Data",1,0,NA
"29461","Total Data",1,0,NA
"29462","Total Data",1,0,NA
"29463","Total Data",1,0,NA
"29464","Total Data",1,0,NA
"29465","Total Data",2,0,NA
"29466","Total Data",1,0,NA
"29467","Total Data",1,0,NA
"29468","Total Data",3,0,NA
"29469","Total Data",1,0,NA
"29470","Total Data",1,0,NA
"29471","Total Data",1,0,NA
"29472","Total Data",4,0,NA
"29473","Total Data",2,0,NA
"29474","Total Data",2,0,NA
"29475","Total Data",2,0,NA
"29476","Total Data",1,0,NA
"29477","Total Data",1,0,NA
"29478","Total Data",1,0,NA
"29479","Total Data",3,1,NA
"29480","Total Data",1,0,NA
"29481","Total Data",2,0,NA
"29482","Total Data",1,0,NA
"29483","Total Data",1,0,NA
"29484","Total Data",2,0,NA
"29485","Total Data",2,0,NA
"29486","Total Data",1,0,NA
"29487","Total Data",4,0,NA
"29488","Total Data",1,0,NA
"29489","Total Data",1,0,NA
"29490","Total Data",1,0,NA
"29491","Total Data",1,0,NA
"29492","Total Data",1,0,NA
"29493","Total Data",2,1,NA
"29494","Total Data",1,0,NA
"29495","Total Data",3,0,NA
"29496","Total Data",2,0,NA
"29497","Total Data",2,0,NA
"29498","Total Data",1,0,NA
"29499","Total Data",1,0,NA
"29500","Total Data",1,0,NA
"29501","Total Data",2,1,NA
"29502","Total Data",1,0,NA
"29503","Total Data",3,0,NA
"29504","Total Data",2,0,NA
"29505","Total Data",1,0,NA
"29506","Total Data",2,0,NA
"29507","Total Data",1,0,NA
"29508","Total Data",1,0,NA
"29509","Total Data",1,0,NA
"29510","Total Data",1,0,NA
"29511","Total Data",2,0,NA
"29512","Total Data",1,0,NA
"29513","Total Data",1,0,NA
"29514","Total Data",1,0,NA
"29515","Total Data",1,0,NA
"29516","Total Data",1,0,NA
"29517","Total Data",1,0,NA
"29518","Total Data",2,0,NA
"29519","Total Data",1,0,NA
"29520","Total Data",1,0,NA
"29521","Total Data",1,0,NA
"29522","Total Data",3,2,NA
"29523","Total Data",1,0,NA
"29524","Total Data",1,0,NA
"29525","Total Data",1,0,NA
"29526","Total Data",1,0,NA
"29527","Total Data",1,0,NA
"29528","Total Data",1,0,NA
"29529","Total Data",4,0,NA
"29530","Total Data",1,0,NA
"29531","Total Data",1,0,NA
"29532","Total Data",2,0,NA
"29533","Total Data",1,0,NA
"29534","Total Data",2,0,NA
"29535","Total Data",2,0,NA
"29536","Total Data",2,1,NA
"29537","Total Data",1,0,NA
"29538","Total Data",2,0,NA
"29539","Total Data",1,0,NA
"29540","Total Data",1,0,NA
"29541","Total Data",1,0,NA
"29542","Total Data",1,0,NA
"29543","Total Data",2,0,NA
"29544","Total Data",1,0,NA
"29545","Total Data",1,0,NA
"29546","Total Data",1,0,NA
"29547","Total Data",1,0,NA
"29548","Total Data",2,0,NA
"29549","Total Data",1,0,NA
"29550","Total Data",5,0,NA
"29551","Total Data",1,0,NA
"29552","Total Data",1,0,NA
"29553","Total Data",1,0,NA
"29554","Total Data",2,0,NA
"29555","Total Data",1,0,NA
"29556","Total Data",1,0,NA
"29557","Total Data",1,0,NA
"29558","Total Data",1,0,NA
"29559","Total Data",1,0,NA
"29560","Total Data",1,0,NA
"29561","Total Data",3,0,NA
"29562","Total Data",1,0,NA
"29563","Total Data",1,0,NA
"29564","Total Data",1,0,NA
"29565","Total Data",2,0,NA
"29566","Total Data",1,0,NA
"29567","Total Data",1,0,NA
"29568","Total Data",1,0,NA
"29569","Total Data",2,1,NA
"29570","Total Data",3,0,NA
"29571","Total Data",1,0,NA
"29572","Total Data",1,0,NA
"29573","Total Data",1,0,NA
"29574","Total Data",1,0,NA
"29575","Total Data",1,0,NA
"29576","Total Data",1,0,NA
"29577","Total Data",1,0,NA
"29578","Total Data",1,0,NA
"29579","Total Data",1,0,NA
"29580","Total Data",2,0,NA
"29581","Total Data",1,0,NA
"29582","Total Data",1,0,NA
"29583","Total Data",1,0,NA
"29584","Total Data",1,0,NA
"29585","Total Data",1,0,NA
"29586","Total Data",1,0,NA
"29587","Total Data",1,0,NA
"29588","Total Data",1,0,NA
"29589","Total Data",2,0,NA
"29590","Total Data",1,0,NA
"29591","Total Data",1,0,NA
"29592","Total Data",5,0,NA
"29593","Total Data",1,0,NA
"29594","Total Data",1,0,NA
"29595","Total Data",1,0,NA
"29596","Total Data",1,0,NA
"29597","Total Data",2,0,NA
"29598","Total Data",3,0,NA
"29599","Total Data",1,0,NA
"29600","Total Data",1,0,NA
"29601","Total Data",1,0,NA
"29602","Total Data",1,0,NA
"29603","Total Data",2,0,NA
"29604","Total Data",1,0,NA
"29605","Total Data",1,0,NA
"29606","Total Data",1,0,NA
"29607","Total Data",1,0,NA
"29608","Total Data",1,0,NA
"29609","Total Data",1,0,NA
"29610","Total Data",1,0,NA
"29611","Total Data",1,0,NA
"29612","Total Data",3,0,NA
"29613","Total Data",1,0,NA
"29614","Total Data",1,0,NA
"29615","Total Data",1,0,NA
"29616","Total Data",2,0,NA
"29617","Total Data",1,0,NA
"29618","Total Data",1,0,NA
"29619","Total Data",1,0,NA
"29620","Total Data",1,0,NA
"29621","Total Data",3,4,NA
"29622","Total Data",2,0,NA
"29623","Total Data",1,0,NA
"29624","Total Data",2,0,NA
"29625","Total Data",2,0,NA
"29626","Total Data",3,1,NA
"29627","Total Data",1,0,NA
"29628","Total Data",1,0,NA
"29629","Total Data",2,0,NA
"29630","Total Data",3,0,NA
"29631","Total Data",1,0,NA
"29632","Total Data",2,0,NA
"29633","Total Data",1,0,NA
"29634","Total Data",1,0,NA
"29635","Total Data",2,0,NA
"29636","Total Data",2,0,NA
"29637","Total Data",1,0,NA
"29638","Total Data",1,0,NA
"29639","Total Data",1,0,NA
"29640","Total Data",1,0,NA
"29641","Total Data",1,0,NA
"29642","Total Data",1,0,NA
"29643","Total Data",1,0,NA
"29644","Total Data",3,2,NA
"29645","Total Data",1,0,NA
"29646","Total Data",1,0,NA
"29647","Total Data",1,0,NA
"29648","Total Data",1,0,NA
"29649","Total Data",1,0,NA
"29650","Total Data",2,0,NA
"29651","Total Data",1,0,NA
"29652","Total Data",1,0,NA
"29653","Total Data",3,0,NA
"29654","Total Data",1,0,NA
"29655","Total Data",1,0,NA
"29656","Total Data",1,0,NA
"29657","Total Data",11,0,NA
"29658","Total Data",1,0,NA
"29659","Total Data",1,0,NA
"29660","Total Data",1,0,NA
"29661","Total Data",1,0,NA
"29662","Total Data",1,0,NA
"29663","Total Data",1,0,NA
"29664","Total Data",1,0,NA
"29665","Total Data",1,0,NA
"29666","Total Data",1,0,NA
"29667","Total Data",1,0,NA
"29668","Total Data",3,2,NA
"29669","Total Data",2,0,NA
"29670","Total Data",2,0,NA
"29671","Total Data",1,0,NA
"29672","Total Data",1,0,NA
"29673","Total Data",1,0,NA
"29674","Total Data",1,0,NA
"29675","Total Data",1,0,NA
"29676","Total Data",2,0,NA
"29677","Total Data",1,0,NA
"29678","Total Data",1,0,NA
"29679","Total Data",1,0,NA
"29680","Total Data",1,0,NA
"29681","Total Data",2,0,NA
"29682","Total Data",3,0,NA
"29683","Total Data",1,0,NA
"29684","Total Data",1,0,NA
"29685","Total Data",2,0,NA
"29686","Total Data",1,0,NA
"29687","Total Data",1,0,NA
"29688","Total Data",2,0,NA
"29689","Total Data",1,0,NA
"29690","Total Data",4,0,NA
"29691","Total Data",1,0,NA
"29692","Total Data",1,0,NA
"29693","Total Data",1,0,NA
"29694","Total Data",2,0,NA
"29695","Total Data",1,0,NA
"29696","Total Data",1,0,NA
"29697","Total Data",1,0,NA
"29698","Total Data",1,0,NA
"29699","Total Data",7,0,NA
"29700","Total Data",1,0,NA
"29701","Total Data",1,0,NA
"29702","Total Data",1,0,NA
"29703","Total Data",1,0,NA
"29704","Total Data",1,0,NA
"29705","Total Data",1,0,NA
"29706","Total Data",1,0,NA
"29707","Total Data",2,0,NA
"29708","Total Data",3,0,NA
"29709","Total Data",1,0,NA
"29710","Total Data",1,0,NA
"29711","Total Data",1,0,NA
"29712","Total Data",2,0,NA
"29713","Total Data",1,0,NA
"29714","Total Data",1,0,NA
"29715","Total Data",3,2,NA
"29716","Total Data",2,0,NA
"29717","Total Data",1,0,NA
"29718","Total Data",2,0,NA
"29719","Total Data",3,1,NA
"29720","Total Data",1,0,NA
"29721","Total Data",1,0,NA
"29722","Total Data",2,0,NA
"29723","Total Data",1,0,NA
"29724","Total Data",1,0,NA
"29725","Total Data",1,0,NA
"29726","Total Data",1,0,NA
"29727","Total Data",3,0,NA
"29728","Total Data",1,0,NA
"29729","Total Data",1,0,NA
"29730","Total Data",1,0,NA
"29731","Total Data",3,2,NA
"29732","Total Data",2,0,NA
"29733","Total Data",2,2,NA
"29734","Total Data",3,0,NA
"29735","Total Data",3,0,NA
"29736","Total Data",1,0,NA
"29737","Total Data",1,0,NA
"29738","Total Data",1,0,NA
"29739","Total Data",1,0,NA
"29740","Total Data",1,0,NA
"29741","Total Data",1,0,NA
"29742","Total Data",1,0,NA
"29743","Total Data",5,4,NA
"29744","Total Data",1,0,NA
"29745","Total Data",1,0,NA
"29746","Total Data",1,0,NA
"29747","Total Data",4,0,NA
"29748","Total Data",2,0,NA
"29749","Total Data",1,0,NA
"29750","Total Data",1,0,NA
"29751","Total Data",1,0,NA
"29752","Total Data",1,0,NA
"29753","Total Data",2,0,NA
"29754","Total Data",3,1.5,NA
"29755","Total Data",3,1.5,NA
"29756","Total Data",1,0,NA
"29757","Total Data",2,0,NA
"29758","Total Data",2,0,NA
"29759","Total Data",1,0,NA
"29760","Total Data",3,0,NA
"29761","Total Data",3,0,NA
"29762","Total Data",2,0,NA
"29763","Total Data",2,0,NA
"29764","Total Data",1,0,NA
"29765","Total Data",2,0,NA
"29766","Total Data",1,0,NA
"29767","Total Data",1,0,NA
"29768","Total Data",1,0,NA
"29769","Total Data",3,2,NA
"29770","Total Data",1,0,NA
"29771","Total Data",2,0,NA
"29772","Total Data",1,0,NA
"29773","Total Data",1,0,NA
"29774","Total Data",1,0,NA
"29775","Total Data",1,0,NA
"29776","Total Data",1,0,NA
"29777","Total Data",1,0,NA
"29778","Total Data",2,0,NA
"29779","Total Data",2,0,NA
"29780","Total Data",1,0,NA
"29781","Total Data",2,0,NA
"29782","Total Data",1,0,NA
"29783","Total Data",2,0,NA
"29784","Total Data",2,0,NA
"29785","Total Data",1,0,NA
"29786","Total Data",1,0,NA
"29787","Total Data",1,0,NA
"29788","Total Data",2,0,NA
"29789","Total Data",9,8.5,NA
"29790","Total Data",3,0,NA
